Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,normalized_speed,Beautiful,Boring,Depressing,Lively,Safety,Wealthy,Combined_Score1
2019-12-29 13:46:29:526,gps,30.52054437,114.4053599,35.26690674,4.79531336,8.42000008,1.08078671,9.9350462,266.5,3.1831727,26.578663,58.734173,42.025024,26.141203,33.30537,29.197584,121,29.72,61.92,58.42,52.34,36.28,53.1,36
2019-12-29 13:46:30:526,gps,30.52054034,114.4052676,35.24084473,4.66525126,9.13000011,1.04923785,9.9350462,267.5,2.87225127,25.831278,63.421803,53.168106,16.39982,33.423412,24.635384,131,28.58,63.56,59.2,53.08,36.32,51.3,31
2019-12-29 13:46:31:523,gps,30.52053889,114.4051714,35.02978516,4.68125153,9.52000046,1.50426066,9.9350462,270.2999878,6.02004433,26.71852,54.550117,53.310776,15.086165,37.850952,25.690678,137,28.16,68.98,60.68,53.72,35.14,52.86,33
2019-12-29 13:46:32:526,gps,30.52054197,114.4050682,35.08294678,4.49746561,9.96000004,1.73666346,9.9350462,270.7000122,5.98790836,30.798475,53.607014,52.591797,34.47863,41.836887,42.143494,143,30.38,55.6,62.18,52.58,35.4,53.58,41
2019-12-29 13:46:33:527,gps,30.5205437,114.4049677,33.49438477,3.52232242,9.53999996,1.75855052,9.9350462,270.2000122,6.06157303,30.681067,53.047535,56.842606,43.87474,45.425426,60.454037,137,34.14,59.04,63.8,53.06,40.5,56.4,45
2019-12-29 13:46:34:527,gps,30.5205474,114.4048758,33.21740723,3.87617064,9.03999996,1.7664088,9.9350462,270.1000061,6.29799509,29.074684,59.34821,65.53311,45.49858,37.786915,62.200726,130,37.08,63.5,68.58,61.48,53.52,59.47,42
2019-12-29 13:46:35:525,gps,30.52054777,114.404779,33.49371338,4.09735823,8.90999985,1.7664088,9.9350462,270.6000061,6.45383596,28.366241,54.037495,63.91759,44.095325,31.914734,40.7783,128,30.72,71.82,68.8,49.12,48.98,52.54,38
2019-12-29 13:46:36:526,gps,30.52055212,114.4046808,33.41497803,4.27480888,9.43000031,1.7664088,9.9350462,272.2000122,6.27574635,28.153637,52.649593,58.819923,33.886517,35.27236,37.773376,136,31.94,67.7,69.64,44.84,42.76,51.54,37
2019-12-29 13:46:37:520,gps,30.52054272,114.4045753,33.17425537,4.35906744,9.60999966,1.34301901,9.9350462,269,4.79851007,25.5518,58.4555,47.693954,27.725527,34.4903,43.47073,138,34.08,62.62,65.04,44.7,43.26,47.68,38
2019-12-29 13:46:38:519,gps,30.52053667,114.4044675,32.58618164,4.30392218,10.18999958,1.94262707,9.9350462,268.2999878,7.8711133,19.968874,49.471924,57.62288,20.320272,27.213976,28.492659,147,35.14,68.7,65.65,42.52,36.14,48.42,31
2019-12-29 13:46:39:520,gps,30.52052035,114.4043484,33.3873291,4.98206234,11.43999958,1.94455647,10.45721436,264.8999939,5.79486227,32.41826,61.164272,47.474583,23.903038,34.15609,37.08508,165,34.32,65.26,66.22,41.94,48.82,47.28,36
2019-12-29 13:46:40:524,gps,30.52051613,114.4042372,32.64355469,5.22703171,11.30000019,1.8233211,10.7398262,267.3999939,5.49993515,30.224426,66.03384,44.765766,30.256908,32.738285,40.851727,163,35.47,58.82,69.45,46.32,48.64,51.62,37
2019-12-29 13:46:41:524,gps,30.52051426,114.4041112,30.75964355,3.95938373,11.98999977,1.79287481,10.62837696,269,4.9911685,22.883127,58.163387,52.27357,49.580826,34.783623,42.048916,173,36.28,63.26,69.76,39.54,52.96,53.32,40
2019-12-29 13:46:42:529,gps,30.52051683,114.403985,31.55981445,4.61291409,12.06000042,1.77428854,10.49660587,269.8999939,4.87292337,38.8267,58.363552,43.96314,37.120174,41.790543,40.910873,174,31.08,63.7,67.82,40.44,45.38,45.26,43
2019-12-29 13:46:43:525,gps,30.52052261,114.4038578,31.83636475,5.23851299,12.03999996,1.54353487,10.5019865,272.2000122,3.5341506,36.39881,65.83648,62.986473,32.890247,37.44714,42.39525,173,35.72,66.24,62.44,44.44,41.44,43.58,37
2019-12-29 13:46:44:522,gps,30.52052628,114.4037262,32.12988281,5.76415348,12.52000046,1.48060799,10.49965477,271.7999878,2.66947222,40.18355,68.29766,49.53607,24.945911,34.55273,37.513004,180,35.42,48.28,67.8,42.76,52.92,51.38,37
2019-12-29 13:46:45:524,gps,30.52053193,114.4036016,32.2520752,5.99653244,12.44999981,1.68908262,10.47447681,272,4.69548273,25.12063,60.14122,68.42284,26.023363,29.468195,31.689016,179,42.34,51.08,60.04,55.2,52.54,51.9,31
2019-12-29 13:46:46:530,gps,30.52053641,114.4034866,32.9197998,6.02076197,11.23999977,1.33775938,10.61724186,271.2999878,4.03473377,34.769356,59.472893,53.85315,40.764027,36.972824,31.250292,162,39.56,53.9,52.16,54.19,43.14,54.6,38
2019-12-29 13:46:47:524,gps,30.52053828,114.4033747,33.48327637,5.86883926,10.67000008,1.16361511,10.73241901,269.7000122,3.40478945,38.305805,72.74701,58.770065,42.897007,29.733149,33.17925,154,44.16,55.86,45.96,56.12,47.5,53.7,35
2019-12-29 13:46:48:528,gps,30.52054043,114.4032633,33.57989502,5.58416796,10.43000031,1.35650289,10.58790588,269.8999939,3.42430663,34.3212,57.03294,63.181572,35.57105,34.321503,35.254,150,47.68,57.4,45.5,50,44.06,45.6,37
2019-12-29 13:46:49:518,gps,30.52054085,114.4031517,33.6038208,5.50118208,10.56999969,1.46894515,10.50614738,270,3.25088549,36.87385,64.67356,52.116764,26.799782,35.85249,35.564537,152,50.74,58.22,44.18,44.02,42.14,46.5,36
2019-12-29 13:46:50:522,gps,30.52053642,114.4030462,33.37402344,5.44164467,10.93999958,1.49485791,10.36398411,269.1000061,3.28039408,38.84205,51.298557,44.848312,28.107508,36.323647,36.184425,157,49.22,58.3,44.18,43.94,42.9,45.06,41
2019-12-29 13:46:51:521,gps,30.52053732,114.4029269,33.57141113,5.88121033,11.23999977,2.00823307,10.68404579,269.7000122,6.98032379,38.833477,58.96072,50.028584,30.290846,35.169083,38.728455,162,49.82,56.52,43.98,40.9,43.06,45.24,39
2019-12-29 13:46:52:531,gps,30.52054394,114.4028146,34.11523438,5.7017436,11.14000034,2.396101,10.59979534,270.7999878,7.51552868,42.312763,54.79591,52.62577,27.831385,31.243364,46.121136,160,48.82,55.78,44.64,43.1,39.9,46.22,40
2019-12-29 13:46:53:516,gps,30.52054673,114.4026939,34.34869385,5.29798365,11,2.46916986,10.38943195,271,7.70295095,31.365732,57.15899,48.60168,30.686342,31.322987,36.87986,158,42.72,58.82,46.8,54.82,47.33,54,37
2019-12-29 13:46:54:517,gps,30.52056493,114.4025896,34.31750488,5.63795233,10.89999962,2.72860765,10.49700928,273.3999939,8.92814827,32.343487,64.84177,47.078968,32.097736,43.03907,29.132683,157,37.54,58.34,60.34,55.9,40.52,57.12,37
2019-12-29 13:46:55:522,gps,30.52057593,114.4024738,34.99865723,5.56812334,10.81999969,3.02411962,10.69037533,274,9.97133636,32.94388,62.125446,49.07477,40.116962,37.294952,39.083473,156,36.96,52.54,60.08,53.38,62.18,57.42,40
2019-12-29 13:46:56:524,gps,30.52058013,114.4023598,35.12573242,5.35532713,10.40999985,2.64682817,10.60808277,273.5,8.20570946,15.4602,56.933056,46.406147,36.31439,42.961235,32.06832,150,43.39,56.28,66.1,47.38,63.62,52.78,37
2019-12-29 13:46:57:526,gps,30.52058791,114.4022521,34.62597656,4.0114274,9.52000046,2.80944824,10.70176315,273.2000122,10.28688431,28.658995,58.47347,56.638885,33.631794,42.215504,33.267654,137,34.94,55.72,62.72,33.42,39.82,42.04,37
2019-12-29 13:46:58:520,gps,30.52058903,114.4021661,34.36236572,4.39136171,8.48999977,2.99294162,10.92504787,273.8999939,19.93407059,31.231667,56.886467,51.249786,38.061375,42.94179,45.12723,122,37.02,49.04,65.72,46.86,50.52,47.58,42
2019-12-29 13:46:59:529,gps,30.52059062,114.402083,33.98187256,4.86391544,7.90999985,3.5232513,11.35492039,274.6000061,25.63118362,30.045315,55.55239,58.70057,42.524006,40.935028,43.76914,114,41.86,52.36,66.32,54.82,49.32,51.14,41
2019-12-29 13:47:00:518,gps,30.52061061,114.4020132,34.17425537,5.44621897,6.84000015,4.08593941,12.05148029,278,34.01808548,29.326323,50.820923,54.246563,38.919483,46.542015,42.733673,98,41.26,56.48,58.9,48.34,44.22,55.06,42
2019-12-29 13:47:01:533,gps,30.52060673,114.401937,36.05621338,6.05893373,6.28999996,4.31116009,12.99486256,272.6000061,38.40858841,34.017635,57.552692,51.679672,30.7568,43.11482,40.291756,91,45.54,53.64,54.98,59.48,50.08,54.06,40
2019-12-29 13:47:02:525,gps,30.52061956,114.401938,35.92169189,4.88790607,2.1400001,2.87513471,12.48138618,286.7999878,58.95402527,25.972528,61.133488,59.27759,29.053892,40.692104,37.05387,31,32.35,57.92,64.02,48.8,40.52,54.4,35
2019-12-29 13:47:03:528,gps,30.52066163,114.4019234,34.71435547,5.51797771,1.44000006,1.91731584,11.45211601,264.5,49.98729706,31.55869,63.84331,52.58667,29.329588,42.196205,38.174904,21,38.54,55.26,53.9,48.02,40.54,53.42,37
2019-12-29 13:47:04:528,gps,30.52063388,114.4019117,34.70532227,6.251122,0.69,1.2900387,11.47656059,269,69.55351257,26.53341,62.098003,62.23575,33.059612,36.235443,33.776184,10,40.28,54.76,53.04,48.64,39.9,49.9,34
2019-12-29 13:47:05:524,gps,30.52062516,114.4019121,34.69610596,7.27672291,0,0.17029387,11.47168922,0,0,33.071735,58.271336,51.999123,21.326637,31.347145,35.232807,0,37.79,54.54,61.45,47.14,40.8,47.58,35
2019-12-29 13:47:06:530,gps,30.52062715,114.4019055,35.14959717,7.86498213,0.41,1.29849911,11.53193474,268.7999878,84.15124512,38.3809,47.877224,57.308075,18.936111,35.939518,24.408882,6,37.64,52.38,61.64,46.96,43.84,56.8,35
2019-12-29 13:47:07:520,gps,30.52061565,114.4018776,36.04925537,7.84193897,2.79999995,1.78044939,11.2050705,269.8999939,24.78173828,32.75277,52.105938,43.223015,20.665186,31.02571,32.626427,40,34.8,57.06,58.13,48.26,41.5,53.64,37
2019-12-29 13:47:08:529,gps,30.52060146,114.4018423,35.56872559,7.90117359,3.4000001,1.79136825,11.06263351,266.6000061,21.13967323,32.65756,47.81023,42.117325,30.646132,38.33348,33.63235,49,39.72,54.52,58.85,52.6,44.64,52.56,41
2019-12-29 13:47:09:523,gps,30.52059038,114.4018228,35.32727051,8.12313557,3.58999991,1.97989893,11.09845066,251.199997,24.73573685,31.073189,56.42245,44.431892,25.483568,34.307648,32.248234,52,39.68,55.4,59.95,53.22,50.84,58.88,37
2019-12-29 13:47:10:519,gps,30.52058354,114.4017727,35.14831543,8.58501816,3.93000007,2.32422018,11.37573528,267.2000122,29.13009071,30.334547,56.09544,46.656933,21.858976,35.169704,31.541811,57,41.22,50.48,60.16,53.02,47.46,54.7,36
2019-12-29 13:47:11:519,gps,30.52057278,114.4017341,35.41229248,7.98459291,3.36999989,1.931036,10.94540405,266.8999939,24.93170929,30.764875,54.90334,49.36704,24.978329,33.825745,31.22668,48,35.73,61.34,60.76,50.66,50.68,53.42,36
2019-12-29 13:47:12:519,gps,30.52056918,114.4017054,35.65179443,7.69020653,2.66000009,1.78507698,10.77044487,267.3999939,26.60626984,31.145018,59.55022,44.47908,24.728168,36.99707,34.559757,38,35.88,55.08,67.18,47.58,49.78,40.24,37
2019-12-29 13:47:13:520,gps,30.52056626,114.4016787,35.89257812,6.61685038,1.92999995,1.77259696,10.43672562,266,34.4657402,33.195866,58.070415,48.185165,24.798979,33.172474,34.77448,28,37.13,65.58,65.74,46.36,51.4,52.92,37
2019-12-29 13:47:14:516,gps,30.52056333,114.4016668,35.7925415,6.55076265,0.49000001,1.24354327,10.52486515,265,41.34075165,31.841478,59.816227,45.99873,23.22344,33.323524,35.169662,7,41.14,60.26,59.45,50.98,46.6,51.42,36
2019-12-29 13:47:15:520,gps,30.52056172,114.4016606,36.59735107,6.56669044,0.40000001,1.28471792,10.51323795,264.8999939,43.05041122,31.83582,58.907406,47.543922,23.862688,33.947678,35.528053,6,32.9,58.28,64.61,46.18,50.98,45.84,36
2019-12-29 13:47:16:521,gps,30.52055825,114.4016578,36.14953613,6.33264589,0,0.12041595,10.63843918,0,0,32.37882,59.901207,46.567104,23.382036,34.58852,35.240887,0,33.62,63.12,69.15,42.74,48.8,40.3,37
2019-12-29 13:47:17:523,gps,30.52055454,114.4016582,37.05218506,6.86083603,0,0.09219544,10.57698154,0,0,32.30163,59.487476,47.5338,23.706484,33.598133,36.13905,0,37.46,57.26,67.94,46.1,48.56,46.06,36
2019-12-29 13:47:18:520,gps,30.52055211,114.4016576,37.81341553,6.56651831,0,0.08602326,10.66494465,0,0,31.982798,59.36658,47.888813,23.739752,34.166767,36.037033,0,32.78,55.2,60.36,50.48,46.96,56.13,36
2019-12-29 13:47:19:516,gps,30.52054777,114.4016574,38.15258789,6.99380016,0,0.08602326,10.62879658,0,0,31.683062,59.047417,47.704388,23.92113,34.048904,36.153687,0,37.34,56.84,61.31,43.64,48.36,53.98,37
2019-12-29 13:47:20:530,gps,30.52054602,114.4016572,37.769104,6.72784758,0,0.08602326,10.6888628,0,0,31.253828,58.80789,47.825043,23.623323,34.106155,36.00681,0,36.42,56.66,54.88,53.96,39.9,49.66,36
2019-12-29 13:47:21:523,gps,30.52054449,114.4016563,37.12390137,7.02251053,0,0.08602326,10.64916325,0,0,31.115126,58.60571,48.606033,22.100786,33.321377,36.12117,0,37.6,59.64,56.14,32.9,38.06,45.08,36
2019-12-29 13:47:22:533,gps,30.52054242,114.4016532,37.33636475,7.32574463,0,0.08602326,10.65005684,0,0,31.492346,59.56075,44.391205,21.778883,33.500305,36.382397,0,43.34,63.3,56.14,34.06,38.1,45.2,37
2019-12-29 13:47:23:530,gps,30.52054092,114.4016494,37.98303223,6.71709824,0,0.08602326,10.76147461,0,0,29.498945,51.209053,51.44069,34.633526,35.94353,31.772495,0,44,56.38,50.5,51.6,41.98,34.26,38
2019-12-29 13:47:24:528,gps,30.52053922,114.4016459,37.49023438,6.36813688,0.28999999,0.92200869,10.84005451,263.6000061,44.23398209,33.407284,59.122417,52.07385,36.456764,48.801933,40.824986,4,46.86,56.92,50.34,32,41.9,40.38,41
2019-12-29 13:47:25:522,gps,30.52053643,114.4016238,38.26477051,5.88152218,2.9000001,0.92357999,10.60447788,259.7999878,7.11626339,22.628313,60.84829,57.066998,44.287746,33.835087,43.296276,42,44.2,55.36,49.26,30.88,42.54,39.4,38
2019-12-29 13:47:26:530,gps,30.52053001,114.4015943,36.85089111,4.81283474,2.80999994,0.92048901,9.9350462,258.6000061,6.31240988,29.03765,46.047436,58.539173,37.384026,37.24593,33.182648,40,45.12,60.4,50.9,45.2,41.28,39.1,39
2019-12-29 13:47:27:529,gps,30.52052047,114.4015645,36.79217529,3.9719007,3.16000009,1.34617972,9.9350462,252,16.20220947,19.875544,62.759792,49.298023,18.387941,34.518703,30.565044,45,44.4,55.44,53.26,37.48,41.62,40.08,32
2019-12-29 13:47:28:522,gps,30.52050326,114.4015294,39.27154541,4.03003025,4.25,1.19707978,9.9350462,240.5,9.37671089,13.222316,58.384335,51.224487,24.705244,34.16152,31.582872,61,47.18,54.06,52.02,55.54,43.66,41.94,32
2019-12-29 13:47:29:531,gps,30.52048106,114.4014936,42.05853271,4.92617369,3.76999998,1.9560163,10.12778854,231.3000031,26.08656883,17.103876,56.417534,51.05522,26.54194,31.877083,29.688948,54,47.5,57.48,50.52,53.66,40.92,38.46,33
2019-12-29 13:47:30:525,gps,30.52045137,114.401471,38.72717285,4.21383619,3.9000001,2.52800322,9.9350462,220.199997,34.08827209,14.819927,59.84006,49.136917,29.79529,34.23504,27.195688,56,51.96,60.16,46.94,32.62,38.04,33.32,33
2019-12-29 13:47:31:524,gps,30.52033945,114.4014804,37.52642822,3.70842099,8.06000042,1.37295306,9.9350462,189.1000061,8.18236065,24.459137,61.29555,55.31993,26.398811,32.503,31.560316,116,50.7,55.78,44.32,36.98,39.86,38.2,33
2019-12-29 13:47:32:529,gps,30.52027694,114.4014809,36.32965088,3.66610813,8.46000004,1.05999994,9.9350462,188.8000031,4.33642912,23.47357,54.780285,54.10468,24.13513,32.686066,29.280464,122,50.9,59.3,41.66,45.78,41.34,42.24,33
2019-12-29 13:47:33:525,gps,30.52020475,114.4014735,35.34008789,3.34801292,9.21000004,0.8605231,9.9350462,190.1000061,3.79283595,26.46121,55.550007,59.67743,28.613676,30.11446,33.495075,133,54.96,60.16,41.14,48.06,41.4,42.98,34
2019-12-29 13:47:34:531,gps,30.52011153,114.4014616,34.11584473,3.29172564,10.47999954,0.99297535,9.9350462,190.1000061,3.45362997,27.67364,58.20834,56.829746,26.779284,31.054192,33.179108,151,53.14,58.5,44.84,46.3,44.36,43.52,34
2019-12-29 13:47:35:527,gps,30.52001952,114.4014426,34.36480713,3.27834487,11.47000027,1.09077954,9.9350462,189.8000031,3.23029971,27.764137,55.504917,51.999172,20.182344,27.084913,32.73533,165,50.34,62.16,43.42,45.9,42.12,35.78,33
2019-12-29 13:47:36:534,gps,30.51991773,114.4014238,34.37634277,3.00915313,12.17000008,0.93236262,9.9350462,189.3999939,3.10011983,20.659327,58.19392,52.06225,27.689344,29.807156,31.185307,175,49.5,63.06,42.38,47.68,40.1,32.92,33
2019-12-29 13:47:37:528,gps,30.51980701,114.4014043,33.1539917,3.0192883,12.51000023,0.79309523,9.9350462,189.6000061,2.75844789,18.461067,63.938107,49.6389,22.700117,31.321451,29.062548,180,48.28,61.02,43.48,55,36.39,39.9,31
2019-12-29 13:47:38:523,gps,30.51970067,114.4013831,32.59320068,2.99651575,12.39000034,0.76485294,9.9350462,189.1000061,2.67758799,23.619654,61.56795,52.341743,20.948877,34.88988,34.60051,178,53.08,57.58,43.1,44.3,39.34,42.96,33
2019-12-29 13:47:39:528,gps,30.51959154,114.4013606,32.14801025,2.6574266,12.05000019,0.77155685,9.9350462,189.1000061,2.82954812,22.561436,61.928772,50.371136,22.2576,29.489346,32.637024,173,54.02,61.38,44.02,37.4,40.24,34.24,32
2019-12-29 13:47:40:520,gps,30.5194888,114.4013441,31.68414307,2.61517525,11.5,0.77833158,9.9350462,188.6000061,2.98550844,25.973482,55.181164,53.74862,18.831879,26.998304,29.36507,165,52,60.02,43.28,53.3,42.36,42.2,32
2019-12-29 13:47:41:520,gps,30.51939424,114.4013256,31.3203125,2.5,10.31999969,0.77833158,9.9350462,189.3999939,3.33559752,30.150095,57.684845,51.38676,27.479958,32.30718,27.304342,149,54.28,63.78,42.72,51.7,40.06,34.76,35
2019-12-29 13:47:42:533,gps,30.51931287,114.4013083,30.59509277,2.50717306,9.02999973,0.77833158,9.9350462,189.3999939,3.79830575,15.556855,56.30103,54.929684,21.392683,31.264599,38.285408,130,54.16,62.5,44.58,37.96,40.06,33.34,33
2019-12-29 13:47:43:519,gps,30.51922951,114.4012986,29.96234131,2.5,8.64999962,1.85564005,9.9350462,188.8000031,8.24868488,30.17402,57.592907,59.261528,45.27898,37.798782,36.06227,124,54.52,61.48,43.9,37.82,40.74,33.62,39
2019-12-29 13:47:44:528,gps,30.51917423,114.4012902,28.86553955,2.50931382,6.36999989,1.16387284,9.9350462,189.6000061,7.40579891,35.735584,55.6805,45.47977,24.152094,27.598658,33.348354,92,54.38,62.16,43.76,38.58,40.5,33.48,37
2019-12-29 13:47:45:529,gps,30.51912428,114.4012837,28.32922363,2.65193033,5.73999977,0.77833158,9.9350462,189.3999939,6.01208973,30.700191,55.996357,50.082535,37.607548,33.333656,37.06052,83,47.08,62.8,43.66,38.28,36.16,31.84,39
2019-12-29 13:47:46:531,gps,30.51908307,114.4012704,28.14013672,2.5,4.15999985,0.77155685,9.9350462,190.1000061,8.18437004,34.704357,61.284565,49.024075,38.244934,38.4384,38.317112,60,51.14,65.44,43.84,37.24,36.8,31.72,40
2019-12-29 13:47:47:525,gps,30.51905485,114.4012556,27.61834717,2.57329297,3.07999992,0.77155685,9.9350462,190.3999939,10.95217705,29.805525,68.391426,50.33116,35.75927,33.290977,39.063103,44,50.14,64.06,47.34,50.92,42.28,38.36,37
2019-12-29 13:47:48:519,gps,30.51902899,114.4012516,27.64172363,2.5,2.73000002,0.77155685,9.9350462,187.1000061,12.36509228,26.941912,67.9377,47.31467,38.170345,29.965809,43.093945,39,47.3,66.44,49.62,42.22,43.76,38.04,37
2019-12-29 13:47:49:521,gps,30.51901071,114.4012506,27.91412354,2.53489161,1.32000005,0.75166482,9.9350462,189.6000061,15.35750961,24.710518,61.878643,52.043797,37.095745,35.45176,44.931217,19,43.94,59.44,55.54,45.96,35.48,43.82,38
2019-12-29 13:47:50:519,gps,30.51899965,114.4012524,27.55322266,2.5,0.51999998,0.75822163,9.9350462,189.699997,15.98092175,31.637178,65.66268,53.136986,37.44584,37.58496,36.309967,7,36.72,63.52,61.04,48.74,36.24,43.8,37
2019-12-29 13:47:51:530,gps,30.51898725,114.4012463,27.10235596,2.5,1.44000006,0.75742984,9.9350462,189.8999939,21.186306,31.132975,60.25828,49.963978,37.429382,46.221806,35.11151,21,24.82,68.48,68.96,57.46,48.14,56.96,40
2019-12-29 13:47:52:524,gps,30.51896635,114.4012411,27.16937256,2.5,2.31999993,1.69614267,9.9350462,191.199997,35.71320724,24.796534,54.176636,55.533863,29.360258,42.18255,39.54663,33,37.62,60.9,54.74,52.76,42.36,42.6,38
2019-12-29 13:47:53:535,gps,30.51893168,114.4012313,26.39813232,2.5,4.03999996,1.09786153,9.9350462,191.199997,13.17924786,26.752394,61.12428,51.88643,31.549057,35.68963,35.01866,58,49.34,56.06,45.38,49.1,41.24,36.66,36
2019-12-29 13:47:54:526,gps,30.51889944,114.4012269,26.55151367,2.5,3.9000001,0.76485294,9.9350462,188.5,8.46061039,26.915337,58.459053,49.48636,27.338545,32.21177,32.545338,56,47.2,52.12,42.12,48.16,39.98,39.1,35
2019-12-29 13:47:55:522,gps,30.51886382,114.4012191,25.73681641,2.58216381,3.61999989,1.57384884,9.9350462,189.3000031,21.08212852,25.448452,59.58734,42.512096,36.167538,42.185905,28.500774,52,51.94,55.46,43.02,50.32,39.9,40.62,38
2019-12-29 13:47:56:522,gps,30.51883342,114.4012133,25.88635254,2.79915333,3.11999989,2.24964452,9.9350462,187.3000031,35.7430191,26.869892,56.129482,41.18623,35.028618,39.238857,27.095596,45,46.24,51.06,45.22,56.24,43.74,41.2,38
2019-12-29 13:47:57:520,gps,30.51881671,114.4012106,25.22113037,2.82348371,1.22000003,1.18444085,9.9350462,184.8000031,15.58236313,29.116787,64.893234,47.92946,29.561308,37.900833,34.62746,18,48.14,54.02,46.02,51.3,38,38.8,36
2019-12-29 13:47:58:526,gps,30.51880098,114.4012126,24.38092041,2.93429565,2,1.84740353,9.9350462,183.699997,39.17798615,19.237106,57.05817,41.61008,29.488815,31.452116,26.719717,29,46.96,54.76,45.5,45.78,38.67,45.7,35
2019-12-29 13:47:59:528,gps,30.51878156,114.4012121,24.81048584,2.90372109,2.16000009,2.40759206,9.9350462,182.6000061,51.03637314,30.497526,62.638912,49.36037,32.33801,36.706665,35.169445,31,48.7,55.9,48.96,56.58,41.54,40.14,37
2019-12-29 13:48:00:527,gps,30.51875644,114.4012114,25.0401001,2.8029027,3.00999999,2.07251048,9.9350462,185.5,33.13010788,27.625755,69.15061,48.275658,25.129324,42.255398,35.933372,43,48.96,49.9,49.76,56.68,43.78,44.1,36
2019-12-29 13:48:01:519,gps,30.51873109,114.4012056,25.10333252,2.73760962,2.54999995,1.84287822,9.9350462,194.699997,33.40896606,22.744682,61.329357,52.85566,19.5979,32.882217,24.691788,37,45.7,55.62,49.46,55.48,47.46,48.54,31
2019-12-29 13:48:02:523,gps,30.51871418,114.4011953,25.49285889,2.80115271,1.58000004,1.67836225,9.9350462,207.1000061,41.37983704,30.459328,59.70385,49.31764,23.972208,25.725603,21.30524,23,47.58,52.54,45.72,46.46,38.88,44.7,32
